X,Y,profundidad,pis,ce
751689.6854,1552540.329,32,427,50.76027
751501.593,1552381.851,45,427,43.44049
751501.593,1552381.851,46,427,43.44049
751608.4063,1552508.866,9,428,33.72309
751473.3253,1552486.836,10,428,35.51912
751473.3253,1552486.836,11,428,35.51912
751423.3939,1552454.466,12,428,39.81823
751473.3253,1552486.836,12,428,35.51912
751423.3939,1552454.466,13,428,39.81823
751640.0625,1552389.083,21,428,47.30542
751640.0625,1552389.083,22,428,47.30542
751502.9367,1552409.979,23,428,23.9642
751640.0625,1552389.083,23,428,47.30542
751502.9367,1552409.979,24,428,23.9642
751638.8909,1552507.839,24,428,35.53057
751640.0625,1552389.083,24,428,47.30542
751690.4489,1552627.226,25,428,40.18888
751451.2719,1552388.992,27,428,65.33939
751472.294,1552514.719,36,428,32.03995
751472.294,1552514.719,37,428,32.03995
751423.3939,1552454.466,43,428,39.81823
751423.3939,1552454.466,44,428,39.81823
751785.4152,1552695.24,44,428,50.00935
751448.2014,1552360.626,50,428,32.99211
751840.7872,1552603.362,51,428,34.11773
751470.6464,1552342.03,57,428,53.1317
751669.9263,1552363.366,59,428,52.51895
751636.7059,1552477.378,5,429,49.55379
751667.2946,1552630.097,7,429,48.70765
751667.2946,1552630.097,8,429,48.70765
751667.2946,1552630.097,9,429,48.70765
751720.3923,1552604.388,9,429,48.5825
751840.3458,1552724.671,11,429,66.70672
751754.835,1552541.746,13,429,71.12646
751754.835,1552541.746,14,429,71.12646
751625.4543,1552358.168,16,429,67.01688
751625.4543,1552358.168,17,429,67.01688
751625.4543,1552358.168,18,429,67.01688
751625.4543,1552358.168,19,429,67.01688
751841.2409,1552634.027,19,429,35.7477
751625.4543,1552358.168,20,429,67.01688
751841.2409,1552634.027,20,429,35.7477
751467.7399,1552384.727,21,429,54.93116
751841.2409,1552634.027,21,429,35.7477
751467.7399,1552384.727,22,429,54.93116
751841.2409,1552634.027,22,429,35.7477
751423.3939,1552454.466,33,429,39.81823
751423.3939,1552454.466,34,429,39.81823
751398.9296,1552425.778,41,429,48.78919
751395.4463,1552362.541,43,429,59.33323
751428.3727,1552365.965,53,429,56.9007
751424.7093,1552485.471,55,429,22.05847
751424.7093,1552485.471,56,429,22.05847
751451.3107,1552297.343,59,429,47.59519
751451.3107,1552297.343,60,429,47.59519
751666.3735,1552394.877,25,430,49.21809
751513.4122,1552268.181,26,430,69.75404
751666.3735,1552394.877,26,430,49.21809
751420.695,1552311.652,34,430,40.30792
751420.695,1552311.652,35,430,40.30792
751358.7444,1552490.023,37,430,33.60981
751358.7444,1552490.023,38,430,33.60981
751334.6519,1552423.595,42,430,43.88366
751360.4518,1552393.521,43,430,54.7723
751360.4518,1552393.521,44,430,54.7723
751667.7213,1552422.562,45,430,52.37445
751667.7213,1552422.562,46,430,52.37445
751723.499,1552541.437,47,430,48.63573
751723.499,1552541.437,48,430,48.63573
751506.3478,1552568.184,49,430,10.70706
751506.3478,1552568.184,50,430,10.70706
751506.3478,1552568.184,51,430,10.70706
751420.695,1552311.652,52,430,40.30792
751506.3478,1552568.184,52,430,10.70706
751420.695,1552311.652,53,430,40.30792
751363.5049,1552423.658,54,430,49.62549
751363.5049,1552423.658,55,430,49.62549
751363.5049,1552423.658,56,430,49.62549
751500.1164,1552443.932,56,430,62.82069
751363.5049,1552423.658,57,430,49.62549
751363.5049,1552423.658,58,430,49.62549
751722.1726,1552423.985,5,431,71.07343
751722.1726,1552423.985,6,431,71.07343
751722.1726,1552423.985,7,431,71.07343
751812.657,1552694.291,10,431,56.08825
751667.7213,1552422.562,11,431,52.37445
751471.1589,1552542.158,12,431,34.0703
751473.3253,1552486.836,13,431,35.51912
751471.1589,1552542.158,13,431,34.0703
751473.3253,1552486.836,14,431,35.51912
751471.1589,1552542.158,14,431,34.0703
751473.3253,1552486.836,15,431,35.51912
751473.3253,1552486.836,16,431,35.51912
751502.9367,1552409.979,19,431,23.9642
751502.9367,1552409.979,20,431,23.9642
751502.9367,1552409.979,21,431,23.9642
751502.9367,1552409.979,22,431,23.9642
751513.4122,1552268.181,23,431,69.75404
751513.4122,1552268.181,24,431,69.75404
751513.4122,1552268.181,25,431,69.75404
751637.3943,1552571.912,25,431,41.66687
751637.3943,1552571.912,26,431,41.66687
751637.3943,1552571.912,27,431,41.66687
751637.3943,1552571.912,28,431,41.66687
751637.3943,1552571.912,29,431,41.66687
751637.3943,1552571.912,30,431,41.66687
751450.1249,1552417.649,36,431,61.41496
751338.3107,1552216.757,39,431,60.90403
751552.8528,1552367.192,39,431,78.15452
751305.3273,1552306.863,40,431,58.351
751608.6803,1552481.086,40,431,49.74041
751305.3273,1552306.863,42,431,58.351
751305.3273,1552306.863,43,431,58.351
751302.7382,1552394.17,43,431,27.45847
751305.3273,1552306.863,44,431,58.351
751302.7382,1552394.17,45,431,27.45847
751302.7382,1552394.17,46,431,27.45847
751302.7382,1552394.17,47,431,27.45847
751500.1164,1552443.932,49,431,62.82069
751500.1164,1552443.932,50,431,62.82069
751305.3273,1552306.863,55,431,58.351
751305.3273,1552306.863,56,431,58.351
751305.3273,1552306.863,57,431,58.351
751305.3273,1552306.863,58,431,58.351
751302.7382,1552394.17,58,431,27.45847
751302.7382,1552394.17,59,431,27.45847
751302.7382,1552394.17,60,431,27.45847
751552.8528,1552367.192,13,432,78.15452
751502.9367,1552409.979,17,432,23.9642
751502.9367,1552409.979,18,432,23.9642
751784.7119,1552514.701,19,432,78.00847
751784.7119,1552514.701,20,432,78.00847
751470.4667,1552447.956,21,432,62.211
751638.8909,1552507.839,25,432,35.53057
751638.8909,1552507.839,26,432,35.53057
751393.6798,1552454.062,27,432,38.48
751554.7607,1552338.1,31,432,91.48444
751720.3923,1552604.388,36,432,48.5825
751720.3923,1552604.388,37,432,48.5825
751720.3923,1552604.388,38,432,48.5825
751720.3923,1552604.388,39,432,48.5825
751720.8679,1552632.839,42,432,49.43953
751334.6519,1552423.595,43,432,43.88366
751560.1296,1552297.752,43,432,88.30493
751720.8679,1552632.839,43,432,49.43953
751421.1109,1552521.63,44,432,30.00345
751560.1296,1552297.752,44,432,88.30493
751720.8679,1552632.839,44,432,49.43953
751421.1109,1552521.63,45,432,30.00345
751421.1109,1552521.63,46,432,30.00345
751363.5049,1552423.658,49,432,49.62549
751363.5049,1552423.658,50,432,49.62549
751427.7897,1552337.402,58,432,15.99378
751669.6442,1552479.585,5,433,47.45222
751748.3861,1552603.889,6,433,67.06578
751691.7312,1552661.551,7,433,37.01601
751781.9088,1552546.884,7,433,55.67998
751723.9096,1552664.083,10,433,53.67886
751547.3835,1552417.722,18,433,55.03766
751560.1296,1552297.752,23,433,88.30493
751560.1296,1552297.752,24,433,88.30493
751395.3824,1552281.296,34,433,78.85154
751338.3107,1552216.757,35,433,60.90403
751395.3824,1552281.296,35,433,78.85154
751395.3824,1552281.296,41,433,78.85154
751420.695,1552311.652,51,433,40.30792
751500.1164,1552443.932,51,433,62.82069
751840.7872,1552603.362,54,433,34.11773
751451.4729,1552445.334,59,433,58.79009
751748.3861,1552603.889,59,433,67.06578
751748.3861,1552603.889,60,433,67.06578
751839.5556,1552552.987,6,434,83.89801
751841.2409,1552634.027,11,434,35.7477
751841.2409,1552634.027,12,434,35.7477
751755.2651,1552662.4,13,434,64.98482
751841.2409,1552634.027,13,434,35.7477
751755.2651,1552662.4,14,434,64.98482
751841.2409,1552634.027,14,434,35.7477
751638.8909,1552507.839,16,434,35.53057
751638.8909,1552507.839,17,434,35.53057
751638.8909,1552507.839,18,434,35.53057
751305.3273,1552306.863,20,434,58.351
751302.7382,1552394.17,23,434,27.45847
751467.7399,1552384.727,24,434,54.93116
751430.618,1552390.338,26,434,41.96336
751451.3107,1552297.343,29,434,47.59519
751451.3107,1552297.343,30,434,47.59519
751451.3107,1552297.343,31,434,47.59519
751395.4463,1552362.541,33,434,59.33323
751471.8163,1552311.049,36,434,75.74249
751552.8528,1552367.192,49,434,78.15452
751451.4729,1552445.334,50,434,58.79009
751552.8528,1552367.192,50,434,78.15452
751451.4729,1552445.334,51,434,58.79009
751451.4729,1552445.334,52,434,58.79009
751840.7872,1552603.362,52,434,34.11773
751451.4729,1552445.334,53,434,58.79009
751502.7815,1552348.988,57,434,89.5399
751638.5041,1552623.725,57,434,33.32854
751638.5041,1552623.725,58,434,33.32854
751305.3351,1552218.313,6,435,57.8259
751636.9742,1552537.816,6,435,27.5002
751720.8679,1552632.839,17,435,49.43953
751666.3735,1552394.877,18,435,49.21809
751547.3835,1552417.722,19,435,55.03766
751338.3107,1552216.757,20,435,60.90403
751547.3835,1552417.722,20,435,55.03766
751305.3273,1552306.863,21,435,58.351
751338.3107,1552216.757,21,435,60.90403
751305.3273,1552306.863,22,435,58.351
751302.7382,1552394.17,24,435,27.45847
751450.1249,1552417.649,24,435,61.41496
751302.7382,1552394.17,25,435,27.45847
751363.5049,1552423.658,41,435,49.62549
751451.8435,1552330.998,43,435,56.34968
751502.7815,1552348.988,43,435,89.5399
751451.8435,1552330.998,44,435,56.34968
751502.7815,1552348.988,44,435,89.5399
751451.8435,1552330.998,45,435,56.34968
751451.8435,1552330.998,46,435,56.34968
751335.2448,1552451.162,57,435,25.06894
751335.2448,1552451.162,58,435,25.06894
751451.4729,1552445.334,58,435,58.79009
751426.1355,1552428.481,60,435,54.18403
751839.5556,1552552.987,9,436,83.89801
751839.5556,1552552.987,10,436,83.89801
751334.9638,1552391.941,11,436,47.16967
751334.9638,1552391.941,12,436,47.16967
751334.9638,1552391.941,13,436,47.16967
751781.9088,1552546.884,13,436,55.67998
751334.9638,1552391.941,14,436,47.16967
751781.9088,1552546.884,14,436,55.67998
751638.9011,1552419.178,17,436,63.63601
751638.9011,1552419.178,18,436,63.63601
751638.8909,1552507.839,19,436,35.53057
751470.6464,1552342.03,27,436,53.1317
751470.6464,1552342.03,28,436,53.1317
751724.5066,1552515.989,34,436,52.45016
751724.5066,1552515.989,35,436,52.45016
751395.3824,1552281.296,36,436,78.85154
751724.5066,1552515.989,36,436,52.45016
751724.5066,1552515.989,37,436,52.45016
751364.0443,1552456.648,38,436,35.49953
751335.2448,1552451.162,45,436,25.06894
751753.3045,1552696.804,45,436,46.51556
751785.4152,1552695.24,45,436,50.00935
751753.3045,1552696.804,46,436,46.51556
751693.8412,1552447.724,49,436,43.97719
751693.8412,1552447.724,50,436,43.97719
751693.8412,1552447.724,51,436,43.97719
751451.4729,1552445.334,60,436,58.79009
751668.438,1552514.218,13,437,49.54315
751668.438,1552514.218,14,437,49.54315
751307.0611,1552459.96,26,437,25.05035
751423.3939,1552454.466,35,437,39.81823
751451.4729,1552445.334,35,437,58.79009
751338.3107,1552216.757,36,437,60.90403
751451.4729,1552445.334,36,437,58.79009
751451.4729,1552445.334,37,437,58.79009
751395.3824,1552281.296,40,437,78.85154
751502.9367,1552409.979,42,437,23.9642
751810.2153,1552602.286,47,437,34.56322
751810.2153,1552602.286,48,437,34.56322
751810.2153,1552602.286,49,437,34.56322
751499.7366,1552482.447,50,437,34.32135
751810.2153,1552602.286,50,437,34.56322
751499.7366,1552482.447,51,437,34.32135
751810.2153,1552602.286,51,437,34.56322
751499.7366,1552482.447,52,437,34.32135
751499.7366,1552482.447,53,437,34.32135
751451.4729,1552445.334,54,437,58.79009
751502.9367,1552409.979,56,437,23.9642
751502.9367,1552409.979,57,437,23.9642
751502.9367,1552409.979,58,437,23.9642
751666.8484,1552598.657,10,438,45.44967
751666.8484,1552598.657,12,438,45.44967
751471.8163,1552311.049,19,438,75.74249
751547.3835,1552417.722,21,438,55.03766
751360.4518,1552393.521,41,438,54.7723
751360.4518,1552393.521,42,438,54.7723
751500.1164,1552443.932,42,438,62.82069
751500.1164,1552443.932,46,438,62.82069
751500.1164,1552443.932,47,438,62.82069
751500.1164,1552443.932,48,438,62.82069
751448.2014,1552360.626,51,438,32.99211
751448.2014,1552360.626,52,438,32.99211
751689.0575,1552603.968,6,439,32.78911
751689.0575,1552603.968,7,439,32.78911
751813.9664,1552725.85,8,439,54.82725
751302.7382,1552394.17,10,439,27.45847
751748.3861,1552603.889,18,439,67.06578
751305.3273,1552306.863,19,439,58.351
751748.3861,1552603.889,19,439,67.06578
751748.3861,1552603.889,20,439,67.06578
751748.3861,1552603.889,21,439,67.06578
751302.7382,1552394.17,22,439,27.45847
751393.6798,1552454.062,24,439,38.48
751305.3273,1552306.863,25,439,58.351
751393.6798,1552454.062,25,439,38.48
751305.3273,1552306.863,26,439,58.351
751393.6798,1552454.062,26,439,38.48
751305.3273,1552306.863,27,439,58.351
751814.5849,1552663.207,27,439,36.68398
751302.7382,1552394.17,28,439,27.45847
751814.5849,1552663.207,28,439,36.68398
751302.7382,1552394.17,29,439,27.45847
751302.7382,1552394.17,30,439,27.45847
751333.9056,1552334.816,34,439,62.1237
751333.9056,1552334.816,35,439,62.1237
751364.0443,1552456.648,36,439,35.49953
751395.3824,1552281.296,42,439,78.85154
751395.3824,1552281.296,43,439,78.85154
751500.1164,1552443.932,57,439,62.82069
751470.6464,1552342.03,58,439,53.1317
751500.1164,1552443.932,58,439,62.82069
751666.53,1552543.31,7,440,36.78133
751666.53,1552543.31,8,440,36.78133
751666.53,1552543.31,9,440,36.78133
751666.53,1552543.31,10,440,36.78133
751666.53,1552543.31,11,440,36.78133
751839.5556,1552552.987,11,440,83.89801
751839.5556,1552552.987,12,440,83.89801
751839.5556,1552552.987,13,440,83.89801
751839.5556,1552552.987,14,440,83.89801
751843.0977,1552697.691,17,440,66.99783
751693.8412,1552447.724,21,440,43.97719
751693.8412,1552447.724,22,440,43.97719
751430.618,1552390.338,27,440,41.96336
751430.618,1552390.338,28,440,41.96336
751395.3824,1552281.296,37,440,78.85154
751395.3824,1552281.296,38,440,78.85154
751395.3824,1552281.296,39,440,78.85154
751506.3478,1552568.184,40,440,10.70706
751724.1047,1552392.458,43,440,71.93612
751499.7366,1552482.447,44,440,34.32135
751724.1047,1552392.458,44,440,71.93612
751499.7366,1552482.447,45,440,34.32135
751305.3273,1552306.863,52,440,58.351
751363.5049,1552423.658,52,440,49.62549
751305.3273,1552306.863,53,440,58.351
751363.5049,1552423.658,53,440,49.62549
751305.3273,1552306.863,54,440,58.351
751302.7382,1552394.17,55,440,27.45847
751500.1164,1552443.932,55,440,62.82069
751502.9367,1552409.979,55,440,23.9642
751724.1047,1552392.458,55,440,71.93612
751302.7382,1552394.17,56,440,27.45847
751724.1047,1552392.458,56,440,71.93612
751302.7382,1552394.17,57,440,27.45847
751638.1078,1552335.269,59,440,62.83343
751841.2409,1552634.027,8,441,35.7477
751841.2409,1552634.027,9,441,35.7477
751841.2409,1552634.027,10,441,35.7477
751475.4649,1552269.799,11,441,29.90199
751475.4649,1552269.799,12,441,29.90199
751475.4649,1552269.799,13,441,29.90199
751784.7119,1552514.701,14,441,78.00847
751784.7119,1552514.701,15,441,78.00847
751816.6108,1552545.566,17,441,85.48864
751816.6108,1552545.566,18,441,85.48864
751424.7093,1552485.471,35,441,22.05847
751424.7093,1552485.471,36,441,22.05847
751305.3351,1552218.313,44,441,57.8259
751500.1164,1552443.932,44,441,62.82069
751364.0443,1552456.648,45,441,35.49953
751500.1164,1552443.932,45,441,62.82069
751364.0443,1552456.648,46,441,35.49953
751423.3939,1552454.466,54,441,39.81823
751666.8484,1552598.657,17,442,45.44967
751666.8484,1552598.657,18,442,45.44967
751426.1355,1552428.481,21,442,54.18403
751426.1355,1552428.481,22,442,54.18403
751554.7607,1552338.1,27,442,91.48444
751554.7607,1552338.1,28,442,91.48444
751554.7607,1552338.1,29,442,91.48444
751554.7607,1552338.1,30,442,91.48444
751420.695,1552311.652,32,442,40.30792
751420.695,1552311.652,33,442,40.30792
751364.117,1552273.793,42,442,73.13081
751423.3939,1552454.466,42,442,39.81823
751364.117,1552273.793,43,442,73.13081
751500.1164,1552443.932,43,442,62.82069
751499.7366,1552482.447,49,442,34.32135
751723.9096,1552664.083,16,443,53.67886
751723.9096,1552664.083,17,443,53.67886
751723.9096,1552664.083,18,443,53.67886
751723.9096,1552664.083,19,443,53.67886
751723.9096,1552664.083,20,443,53.67886
751470.4667,1552447.956,22,443,62.211
751450.1249,1552417.649,27,443,61.41496
751450.1249,1552417.649,28,443,61.41496
751451.2719,1552388.992,28,443,65.33939
751810.2153,1552602.286,32,443,34.56322
751810.2153,1552602.286,33,443,34.56322
751810.2153,1552602.286,34,443,34.56322
751810.2153,1552602.286,35,443,34.56322
751423.3939,1552454.466,36,443,39.81823
751305.3351,1552218.313,45,443,57.8259
751668.716,1552573.66,46,443,29.39838
751451.8435,1552330.998,47,443,56.34968
751471.1589,1552542.158,47,443,34.0703
751668.716,1552573.66,47,443,29.39838
751451.8435,1552330.998,48,443,56.34968
751471.1589,1552542.158,48,443,34.0703
751668.716,1552573.66,48,443,29.39838
751666.3735,1552394.877,49,443,49.21809
751668.716,1552573.66,49,443,29.39838
751666.3735,1552394.877,50,443,49.21809
751668.716,1552573.66,50,443,29.39838
751500.1164,1552443.932,54,443,62.82069
751451.4729,1552445.334,56,443,58.79009
751451.4729,1552445.334,57,443,58.79009
751668.438,1552514.218,8,444,49.54315
751396.0237,1552216.218,16,444,45.69163
751396.0237,1552216.218,17,444,45.69163
751396.0237,1552216.218,18,444,45.69163
751396.0237,1552216.218,19,444,45.69163
751720.3923,1552604.388,21,444,48.5825
751547.3835,1552417.722,22,444,55.03766
751720.3923,1552604.388,22,444,48.5825
751424.7093,1552485.471,23,444,22.05847
751720.3923,1552604.388,23,444,48.5825
751424.7093,1552485.471,24,444,22.05847
751720.3923,1552604.388,24,444,48.5825
751450.1249,1552417.649,25,444,61.41496
751784.7119,1552514.701,27,444,78.00847
751784.7119,1552514.701,28,444,78.00847
751472.294,1552514.719,35,444,32.03995
751720.3923,1552604.388,44,444,48.5825
751720.3923,1552604.388,45,444,48.5825
751499.7366,1552482.447,47,444,34.32135
751499.7366,1552482.447,48,444,34.32135
751305.3273,1552306.863,51,444,58.351
751500.1164,1552443.932,52,444,62.82069
751500.1164,1552443.932,53,444,62.82069
751302.7382,1552394.17,54,444,27.45847
751424.7093,1552485.471,54,444,22.05847
751392.6545,1552393.617,59,444,55.40879
751843.0977,1552697.691,10,445,66.99783
751305.3273,1552306.863,14,445,58.351
751305.3273,1552306.863,15,445,58.351
751305.3273,1552306.863,16,445,58.351
